大类,地区/小类,子类,地点,学校,活动名,群号,群名称,说明
学校东方群,上海市,,上海市,上海杉达学院,,763759124,上海杉达东方群 ミホ屋社团,欢迎大家加入上海杉达东方同好聊天群～
学校东方群,上海市,,上海市,上海建桥学院,,171782589,桥砖东方同好会,这里是上海建桥学院的东方project同好会，欢迎各位车万加入，内鬼也可
学校东方群,上海市,,上海市,上海电子信息职业技术学院、上海中侨职业技术大学、上海城建职业学院、上海立达学院：多学校,,117933986,电子信息×城建×中侨×立达の东方根据地,欢迎广大东方众校友进来唠嗑～
学校东方群,上海市,,上海市,华东师范大学第二附属中学,,659724612,EFZ 幻想郷,本群欢迎所有华二系（包括初中）车万众！
学校东方群,上海市,,上海市,上海第二工业大学,,1044745272,二工大の幻想乡（建设中）,新生新建的二工大东方群，期待未来发展壮大
学校东方群,上海市,,上海市,上海外国语大学,,1064822274,西索国际东方研究院,Welcome to SISUIIT!欢迎上外的各位和他校的各位!
学校东方群,上海市,,上海市,上海外国语大学贤达经济人文学院,,1057600633,贤达西苏东方同好交流群,来自崇明区以及虹口区的上外贤达的东方交流群，欢迎本校同好以及内鬼来玩
学校东方群,上海市,,上海市,上海应用技术大学,,1043620753,映姬东方project,欢迎进群玩耍~~
学校东方群,上海市,,上海市,上海体育大学,,2160056139,上海红美铃体育大学,
学校东方群,江苏省,,江苏省,江苏东方高校联合,,551974527,江苏东方高校联合,都可以来
学校东方群,江苏省,,南京市,南京东方高校联合,,479677381,南京东方高校联合,南京地区和周边高校的车车人快来口牙！
学校东方群,江苏省,,南京市,南京航空航天大学,,608571631,第十一届南航tho～东方天响录⑪,欢迎南航车万人、有意报考南航或已录取的车万人、想参加南航tho活动的车万人、想与南航进行校内例会经验交流的其他学校车万人加入！入群请主动亮明身份哦（点击图片一键加群）
学校东方群,江苏省,,南京市,河海大学,,838689098,天央车万群,天央动漫社隐藏副本，堂堂登陆————(๑╹ヮ╹๑)ﾉ欢迎各位车车人！
学校东方群,江苏省,,南京市,南京师范大学,,931435234,The Picturesque in the Orient,NNU的车车群哦，欢迎加入。
学校东方群,江苏省,,南京市,南京医科大学,,758064013,南医大fumofumo群,欢迎南医专及外校的同学们来访（点击图片一键加群）
学校东方群,江苏省,,南京市,南京医科大学,,744690747,南医大下永远亭,欢迎南医专及外校的同学们来访（上古老群，已不活跃）
学校东方群,江苏省,,南京市,南京邮电大学,,474742875,柒世纪动漫社下辖东方project同好交流群,欢迎南邮的车车人加入哦
学校东方群,江苏省,,南京市,南京邮电大学,,771254575,南邮新建东方小群（推翻不女装的文厨群主＼(`Δ’)／，寄寄白万岁L('ω')┘三...,欢迎南邮的车车人加入哦
学校东方群,江苏省,,南京市,南京工业大学,,258965861,南京工业大学东方Project同好交流会,车车人大胜利！
学校东方群,江苏省,,南京市,南京信息工程大学,,547525401,南信大东方同好群,什么都会聊的热闹群组，点击图片加群
学校东方群,江苏省,,南京市,中国药科大学,,964560937,永远亭江宁办事处,仅限本校学生加入
学校东方群,江苏省,,南京市,南京中医药大学,,782749121,东方冰灸堂~南中医东方同好会,南京中医药大学东方组织，虽然目前还没有发扬光大，东方众也不够，但欢迎各界东方众来玩呀
学校东方群,江苏省,,南京市,南京财经大学,,916203943,南京财经大学东方project同好交流会（暂定）,欢迎到访
学校东方群,江苏省,,南京市,南京审计大学,,974534744,南审东方project同好群,一时兴起而建，欢迎光顾闲聊
学校东方群,江苏省,,南京市,南京艺术学院,,733940663,N.U.A.南艺东方众就是TA吗？,
学校东方群,江苏省,,南京市,南京工程学院,,832989144,荷取天印坊,
学校东方群,江苏省,,南京市,南京传媒学院,,934764766,🦇红魔馆·南传分馆🦇,
学校东方群,江苏省,,南京市,南京工业职业技术大学,,243877900,南工院东方幻想乡,南工车万人联合起来！
学校东方群,江苏省,,南京市,南京信息职业技术学院,,726749609,南信院车万茶会,欢迎各位东方同好幻想入!
学校东方群,江苏省,,苏州市,苏州大学,,228100702,苏大东方同好会,
学校东方群,江苏省,,苏州市,苏州科技大学,,749214166,幻想乡养老办驻蘇稞分部,<-欢迎本校车车人，点击图片进群
学校东方群,江苏省,,苏州市,苏州工学院,,465694059,苏州工学院东方同好会,苏州工学院东方同好会，欢迎本校外校同学加入，东方众，你崛起吧
学校东方群,江苏省,,苏州市,苏州高等职业技术学校,,274619981,守矢神社新區分社,东方众的自由闲聊群 都可以来的哟（同校车车人在哪里（悲）
学校东方群,江苏省,,常州市,常州大学,,834715793,常大秘封俱乐部,欢迎各位常大与非常大的车车人加群口牙
学校东方群,江苏省,,常州市,江苏理工学院,,798160521,江苏理工东方project研讨会（暂定）,群里急缺新人欢迎大家来群里交流会
学校东方群,江苏省,,镇江市,江苏大学,,435790787,秘封俱乐部,关注江带车万群喵，关注江带车万群谢谢喵
学校东方群,江苏省,,镇江市,江苏科技大学,,1160509398,江苏科技大学东方project闲聊,会时不时线下（上）活动，欢迎各个校区同学加入，点击图片加群
学校东方群,江苏省,,徐州市,中国矿业大学,,691742075,新東方礦業,←点击logo一键幻想入
学校东方群,江苏省,,徐州市,江苏师范大学,,377026766,师大幻想乡,欢迎所有的师大车车人喵(^～^)
学校东方群,江苏省,,南通市,南通大学,,580641508,通大东方群,刚建没多久，欢迎本校学生加入
学校东方群,江苏省,,南通市,南通职业大学,,1095559167,南通职大东方project同好会,欢迎本校以及周边学校的同好来玩鸭^^
学校东方群,江苏省,,淮安市,淮阴工学院,,946161579,月之都淮阴工学院分都（仍然是纯狐的进攻目标）,欢迎淮工的各位同好加入！
学校东方群,江苏省,,淮安市,淮阴师范学院,,1038317384,淮师東方同好交流会,←淮师GSK 点击进入里世界
学校东方群,江苏省,,连云港市,江苏海洋大学,,691405841,江海大东方同好会,欢迎江苏海洋大学的同学们加入，也欢迎连云港地区及各地高校的同学们来访！
学校东方群,江苏省,,无锡市,无锡初中群联合,,939130067,对影成病人(指东方÷）,欢迎各位初中生来玩(不是初生也能来，不在无锡也能来）
学校东方群,江苏省,,苏州市,江苏省苏州实验中学,,434532007,实验东方文化探究学习群,这是新实初中/高中车万群，不限校区，不限年龄，欢迎已经毕业的学长加入，也欢迎任何苏州初高中在校车车人学生（赶快端上来罢）
学校东方群,江苏省,,无锡市,江苏省天一中学,,1003204673,天一车万同好群（东方project霍青娥支部）,本群急招新生，（急急急！）
学校东方群,江苏省,,无锡市,无锡市第一中学,,936444458,東方红楼馆～The TouHou Cirno’s Habitat in 👴🀄️,老群不知道为什么没了，这是新群，欢迎各位前来拜访喵，不是耶中人也能来喵
学校东方群,江苏省,,无锡市,江苏省南菁高级中学,,877730100,南菁东方幻想联合 ～,南菁东方众的聚集地！外校的朋友们也欢迎加入！
学校东方群,江苏省,,无锡市,江苏省锡山高级中学,,922834500,锡监THO,就是隙间THO（大嘘） 注：“汐斯塔源石虫烧烤摊”群已经变为方舟群，请东方众认准本群
学校东方群,江苏省,,无锡市,无锡市第三高级中学,,1006028867,人之里の监狱,三中车车群，欢迎各位车车人加入
学校东方群,江苏省,,无锡市,洛社高级中学,,866437230,東方六龍院 ~ Inky Pond of Lunatic Calligraphe...,欢迎本校学生和校友，外校的也可
学校东方群,江苏省,,无锡市,无锡市大桥实验学校,,666052845,東方红芙丝 ~ Red Flan Silk,欢迎任何东方众加入！学校不限
学校东方群,江苏省,,无锡市,江苏省怀仁中学,,927646732,东方怀仁梦～Touhou the dream of HR,怀仁车车群，欢迎怀仁中学车万人加入！其他学校也行
学校东方群,江苏省,,无锡市,无锡市青山高级中学,,980892991,东方锡惠乡 ～ History Of Visionary Mountain,青山车万群，欢迎车车人来玩
学校东方群,江苏省,,泰州市,江苏省姜堰中学,,930051365,东方古堰华～,本群为省姜中车万同好群，旨在为姜堰中学各届东方众学生提供一个良好的交流平台
学校东方群,江苏省,,盐城市,江苏省盐城中学,,671076067,盐中东方社,
学校东方群,江苏省,,南通市,南通中学,,795347387,秘封俱乐部通中分部,一个属于南通中学的非公认灵异俱乐部
学校东方群,江苏省,,南通市,海门中学、海安中学：多学校,,882941526,海中车万社,我们联合，形成两面包夹芝士
学校东方群,江苏省,,淮安市,江苏省淮阴中学,,946939841,东方淮眷流,欢迎淮中同好和外校同好们加入！
学校东方群,江苏省,,淮安市,江苏省淮阴中学教育集团新淮高级中学,,809885470,东方心尘录,新淮东方人的交流群，交流和团结同好们（外校同好也欢迎！）
学校东方群,江苏省,,连云港市,海州高级中学,,211702298,海中东方群,欢迎毕业生和在校生！同时也欢迎对海州高级中学东方社团感兴趣的各位！
学校东方群,江苏省,,南通市,南通师范高等专科学校,,903101479,通师高专东方同好会,小城市的小学校的小群聊会梦到有本校东方众加入吗
学校东方群,江苏省,,南京市,南京林业大学,,319877346,玄武幻想结社,欢迎来到玄武幻想结社！这里会不定期举办线上和线下活动，欢迎南林的车万人来玩！
学校东方群,江苏省,,淮安市,江苏省清江中学,,1056733394,东方清梦乡,为清中的车万人提供一个交流群，方便交流与团结车万人〜
学校东方群,江苏省,,无锡市,天一中学宛山湖分校,,1057314472,宛山湖车万交流群,新人快来
学校东方群,江苏省,,南京市,南京师范大学附属中学,,874074903,南师附中東方爱好者聚集地,欢迎南京及全国各地同好
学校东方群,江苏省,,泰州市,江苏省泰州中学,,616127004,省泰中东方同好会,面向所有喜爱东方的泰中人，同时也欢迎他校友好东方众前来交流
学校东方群,江苏省,,南通市,南通理工学院,,572992850,通理工车万同好会,这里是南通理工学院的东方群，欢迎本校外校同好来玩！
学校东方群,江苏省,,苏州市,苏州工业职业技术学院,,1074392950,苏工职院东方同萌会,欢迎同校外校东方众来玩
学校东方群,江苏省,,常州市,常州东方高校联合,,746875057,常州东方高校联合,（点击图片加群）欢迎来到常州东方高校联合！
学校东方群,江苏省,,宿迁市,宿迁学院,,1082570340,宿迁学院东方群,
学校东方群,江苏省,,泰州市,江苏省口岸中学,,1045242630,口中东方同好会,旨在为每一个喜爱东方的口中校友们提供交流的平台，同时也欢迎他校的朋友们
